,TVD,Thickness,Sw_In,por_In,Vsh_In
34,10275.71094,0.4531200000001263,0.4399466081648798,0.229281767955801,0.3057994394612054
35,10276.164065,0.4531299999998737,0.42657874816707353,0.23176795580110499,0.3281441352292204
36,10276.61768,0.4541000000008353,0.433495529257018,0.2295580110497238,0.34321021797459134
37,10277.07129,0.4531200000001263,0.4465955125850658,0.22845303867403322,0.3275337275263147
38,10277.524415,0.4531299999998737,0.4485364864218443,0.23066298342541441,0.31793916520933996
75,10294.301759999998,0.4531200000001263,0.41041005663762825,0.20939226519337006,0.13114128086131202
76,10294.754884999998,0.4531299999998737,0.36677189725320747,0.21160220994475126,0.1426987897425649
77,10295.2085,0.4541000000008353,0.33216699349108375,0.21436464088397786,0.15137959077912028
78,10295.662110000001,0.4531200000001263,0.309871354973516,0.21657458563535908,0.15324727914117287
79,10296.11572,0.4540999999990163,0.29546803638168295,0.2171270718232043,0.1566645642619522
80,10296.569335,0.4531299999998737,0.28185320620589494,0.22182320441988934,0.17675166924912555
81,10297.022949999999,0.4541000000008353,0.2627620577818024,0.23176795580110482,0.21003815198893067
82,10297.476565,0.4531299999998737,0.2514581607436797,0.23784530386740324,0.2465150511973754
83,10297.93018,0.4541000000008353,0.25541332124424054,0.2353591160220994,0.27170237419338067
84,10298.38379,0.4531200000001263,0.2660052656802486,0.2298342541436464,0.27559049964852345
85,10298.836915,0.4531299999998737,0.2782723732938661,0.22569060773480656,0.2736568012628451
86,10299.29053,0.4540999999990163,0.2983057606020829,0.22071823204419888,0.28174758215446694
87,10299.744139999999,0.4531200000001263,0.33010447313027536,0.21629834254143643,0.3004244161274827
88,10300.19775,0.4541000000008353,0.3575959687436694,0.21961325966850814,0.3094110448795099
89,10300.651365000002,0.4531299999998737,0.3790923844007999,0.2248618784530386,0.315539994117327
90,10301.10498,0.4540999999990163,0.3983318758286887,0.22237569060773477,0.32853442403513244
91,10301.558594999999,0.4531299999998737,0.4005696961748605,0.21823204419889491,0.3526800837029396
92,10302.01221,0.4541000000008353,0.36744035832178334,0.2193370165745855,0.3709545958977256
93,10302.465820000001,0.4531200000001263,0.3184185268528539,0.2193370165745855,0.3539458007300084
94,10302.91943,0.4540999999990163,0.279827889889112,0.21988950276243088,0.3325383468160471
95,10303.373045,0.4531299999998737,0.25355085808870603,0.22734806629834253,0.3371596849755606
96,10303.826659999999,0.4541000000008353,0.25069885043999585,0.230939226519337,0.34096474276815125
97,10304.280275000001,0.4531299999998737,0.2556125051049627,0.23370165745856344,0.323628077729104
98,10304.73389,0.4541000000008353,0.2570366955768102,0.23812154696132587,0.31394038038286703
99,10305.1875,0.4531199999983073,0.26012311552738154,0.23646408839779004,0.32205461762281146
100,10305.64111,0.4541000000008353,0.26576734260307255,0.23093922651933702,0.32659549092875356
101,10306.094724999999,0.4531299999998737,0.27060228728740315,0.22569060773480656,0.31281995068760915
102,10306.548340000001,0.4541000000008353,0.27088532252389924,0.22375690607734794,0.29462668508502454
103,10307.001955,0.4531299999998737,0.2688040712793748,0.22375690607734794,0.29358703522034957
104,10307.45557,0.4540999999990163,0.26762448109176007,0.22569060773480656,0.3008623990682134
105,10307.909670000001,0.4541000000008353,0.26446057360897357,0.23093922651933702,0.29463588062867485
106,10308.363280000001,0.4531200000001263,0.2631425267030962,0.2353591160220994,0.27657451365493846
107,10308.816895,0.45410999999876367,0.2701453543808786,0.23701657458563524,0.2680863113221086
108,10309.270509999998,0.4531200000001263,0.283939976274716,0.23370165745856344,0.2814866433090353
109,10309.724119999999,0.4541000000008353,0.2967397418316623,0.2328729281767956,0.3038382185574896
110,10310.177735000001,0.4531299999998737,0.3052746107469789,0.237292817679558,0.31567798489841853
111,10310.63135,0.4540999999990163,0.31743490393011087,0.23646408839779004,0.3288087477715066
112,10311.085449999999,0.4541000000008353,0.328273609074773,0.2320441988950276,0.34943591899709203
113,10311.539065,0.4531299999998737,0.33792207414098063,0.2270718232044198,0.3526838671621096
114,10311.99268,0.4541000000008353,0.3446710064904063,0.22071823204419874,0.3348002348003714
115,10312.44629,0.4531200000001263,0.34501298701184235,0.2171270718232043,0.32079437722230986
116,10312.8999,0.4540999999990163,0.35209524132088943,0.2204419889502761,0.32837232356249557
117,10313.353514999999,0.4531299999998737,0.3607955212613936,0.22375690607734794,0.33519326237308467
118,10313.807130000001,0.4541000000008353,0.3674880485679533,0.2204419889502761,0.3252945247339428
119,10314.26123,0.4540999999990163,0.3738043201702588,0.21823204419889491,0.3183819995833004
120,10314.714844999999,0.4531299999998737,0.3760775150870164,0.21823204419889491,0.3107047930905181
121,10315.16846,0.4541000000008353,0.3843427593328549,0.21270718232044186,0.2851491488004873
122,10315.62256,0.4540999999990163,0.3798374040157996,0.2129834254143646,0.2601254531509981
123,10316.07617,0.4531200000001263,0.3506450794265944,0.22071823204419888,0.25466717109531833
124,10316.529784999999,0.45411000000058266,0.33145375134436306,0.22375690607734794,0.2638293097569064
125,10316.98389,0.4541000000008353,0.3167687986768857,0.22679558011049716,0.277296236547654
126,10317.4375,0.4531199999983073,0.31617567998817636,0.2276243093922652,0.2839800425969081
127,10317.89111,0.4541000000008353,0.33004992593133864,0.225414364640884,0.28063379391193227
128,10318.344724999999,0.4531299999998737,0.32771348566259384,0.2265193370165746,0.26305597860124125
129,10318.798340000001,0.4541000000008353,0.32437204581326906,0.2265193370165746,0.24909415150831976
130,10319.25244,0.4540999999990163,0.3193336736972623,0.22817679558011042,0.2556518661950202
131,10319.70654,0.4541000000008353,0.30712811498309334,0.23591160220994464,0.26053954779834576
132,10320.160155000001,0.4531299999998737,0.2922437460470545,0.24419889502762426,0.25725828733970124
133,10320.61377,0.4540999999990163,0.28470164115987395,0.2475138121546961,0.27679583862498125
134,10321.067384999998,0.4531299999998737,0.29137239719409036,0.24309392265193366,0.3065732206382863
135,10321.521,0.4541000000008353,0.3000852845124039,0.2375690607734806,0.32175715147719497
136,10321.974610000001,0.4531200000001263,0.30163122982866397,0.23646408839779,0.33370392660949816
137,10322.42822,0.4540999999990163,0.30766211197909277,0.2320441988950276,0.34960800944542947
138,10322.881835,0.4531299999998737,0.3206542478675368,0.22569060773480656,0.3788664681780892
139,10323.33496,0.4531200000001263,0.32385536543068283,0.2312154696132596,0.40777727731632735
140,10323.788574999999,0.45411000000058266,0.325552186808066,0.23646408839779004,0.4035432060344458
141,10324.24219,0.4531200000001263,0.3288219373612762,0.2342541436464088,0.3798112322916511
142,10324.695315,0.4531299999998737,0.31905066628024725,0.23867403314917124,0.36669272712006074
143,10325.14844,0.4531200000001263,0.3128839023774911,0.24088397790055247,0.3773006593342226
144,10325.601565,0.4531299999998737,0.320088132846699,0.2353591160220994,0.4237485618839244
146,10326.508300000001,0.4541000000008353,0.354702469706477,0.2204419889502761,0.44357136907840067
147,10326.961915,0.4531299999998737,0.35712858043507345,0.21988950276243088,0.40141172575830186
148,10327.414555,0.4521499999991647,0.34783262835334905,0.22513812154696133,0.3669998635793875
149,10327.86719,0.4531200000001263,0.3476802471228255,0.22569060773480656,0.3530705198141483
150,10328.320315,0.4531299999998737,0.35273029830369906,0.22458563535911596,0.350905832627707
151,10328.77344,0.4531200000001263,0.3560971019207483,0.22458563535911596,0.3355920822109726
152,10329.226565,0.4531299999998737,0.356570544767325,0.22569060773480656,0.30582841116552845
153,10329.67969,0.4531200000001263,0.3638321852688493,0.22513812154696133,0.2965140208165037
154,10330.132324999999,0.4521499999991647,0.37532517547463834,0.21767955801104966,0.3121757924485689
155,10330.58496,0.4531200000001263,0.3775488076115816,0.21270718232044186,0.3113242765215943
156,10331.038085,0.4531299999998737,0.35627623916870715,0.2160220994475137,0.29391431971526494
157,10331.490725,0.4521500000009837,0.31246314880352793,0.22154696132596674,0.27698709939740884
158,10331.943360000001,0.4531200000001263,0.26810389373540994,0.22679558011049716,0.2550937742615822
159,10332.395994999999,0.4521499999991647,0.22867956136491113,0.2342541436464088,0.2392714020968262
160,10332.848634999998,0.4531299999998737,0.19842370491531253,0.24447513812154686,0.2331950680792422
161,10333.30127,0.45214000000123633,0.18445761474382766,0.25441988950276234,0.21285281544994777
162,10333.753905000001,0.4531299999998737,0.18497586150898793,0.255524861878453,0.19798869884860903
163,10334.206545000001,0.4521499999991647,0.19112937268381236,0.24640883977900552,0.20334712580922898
164,10334.658695,0.4521500000009837,0.19227815116451216,0.237292817679558,0.2135317935784457
165,10335.11133,0.4531200000001263,0.18544570437544722,0.2342541436464088,0.2230260089025961
166,10335.563965000001,0.4521499999991647,0.17319287212015533,0.23812154696132587,0.2244264063256107
167,10336.016115,0.4521500000009837,0.16191319747047683,0.2425414364640883,0.21722932244679943
168,10336.468265,0.4521499999991647,0.15513008916494353,0.2430939226519337,0.20277304532563584
169,10336.920409999999,0.45213999999941734,0.1475158620411299,0.2430939226519337,0.1886617860181049
170,10337.372555,0.4521500000009837,0.13601527832021137,0.2464088397790055,0.18036021758660584
171,10337.824704999999,0.4521499999991647,0.12600971914969436,0.2519337016574585,0.17918903422697635
172,10338.276855,0.4521500000009837,0.1211860344281626,0.25773480662983417,0.18564665130903474
173,10338.729005000001,0.4521499999991647,0.12011830802506857,0.261878453038674,0.19347324120791243
174,10339.181155,0.4521500000009837,0.12347040447824334,0.25828729281767954,0.20325931203708344
175,10339.633305,0.4521499999991647,0.1270600572018332,0.2541436464088397,0.21270065932747054
176,10340.085449999999,0.45213999999941734,0.13137902320321732,0.2508287292817679,0.2178384009138159
177,10340.53711,0.4511800000000221,0.13635083224472716,0.2475138121546961,0.2263540044818078
178,10340.98877,0.45214000000123633,0.1456072063995954,0.23977900552486184,0.22638998044371808
179,10341.440915,0.4521499999991647,0.15368894891979185,0.2353591160220994,0.21878654823062704
180,10341.893065,0.4521500000009837,0.15395252838189227,0.24088397790055247,0.21549632364110163
181,10342.344724999999,0.45116999999845575,0.151596824780923,0.2455801104972375,0.2039695763018896
182,10342.796385,0.4521500000009837,0.14614588340974696,0.2511049723756905,0.19294164465744365
183,10343.248045,0.45117000000027474,0.14473253590390703,0.2486187845303867,0.20709747537029788
184,10343.699704999999,0.4521499999991647,0.14501176531644971,0.2441988950276243,0.21653037967416722
185,10344.151365,0.45117000000027474,0.14338166217509202,0.2475138121546961,0.20286939795358128
186,10344.603025,0.4521500000009837,0.14577001085784125,0.2497237569060773,0.1910821377822227
187,10345.054685,0.45116999999845575,0.15497317210240713,0.24530386740331486,0.185093984443838
188,10345.50586,0.4511800000000221,0.16451501557463696,0.2375690607734806,0.1878864624504859
189,10345.95752,0.45214000000123633,0.1732732655550847,0.23093922651933702,0.19394863914306004
190,10346.40918,0.4511800000000221,0.18414675817421905,0.22569060773480656,0.18109712874951797
191,10346.860355,0.45117000000027474,0.18642176643077107,0.22790055248618776,0.15373264103283651
192,10347.311525000001,0.45116999999845575,0.18171874976734265,0.2320441988950276,0.1302037046007146
193,10347.762695,0.45117000000027474,0.17607245888082884,0.2320441988950276,0.11807414734906022
194,10348.213865,0.45117000000027474,0.1682105069342342,0.23314917127071821,0.11478823187417829
195,10348.66504,0.4511800000000221,0.1603100877437571,0.2342541436464088,0.10915386458082571
196,10349.116215,0.45117000000027474,0.16002113116249092,0.22569060773480654,0.09848737672741784
197,10349.567385,0.45117000000027474,0.15556967778848063,0.22348066298342534,0.0924221606214245
198,10350.018555,0.45117000000027474,0.14238107130619282,0.2320441988950276,0.09157277197763758
199,10350.469724999999,0.45116999999845575,0.13385122311735836,0.2342541436464088,0.09431216603111664
200,10350.920895,0.45117000000027474,0.12993933465190907,0.2342541436464088,0.09784675293053205
201,10351.37207,0.4511800000000221,0.13105962832335133,0.2375690607734806,0.10424402294646803
202,10351.822755000001,0.45019000000138476,0.137298349709787,0.23977900552486184,0.11120320162953656
203,10352.273435,0.45116999999845575,0.14353452056903715,0.23646408839779004,0.11534838360741509
204,10352.72461,0.4511800000000221,0.14145974222976715,0.2342541436464088,0.12196806759511376
205,10353.175295000001,0.45019000000138476,0.13201912431136997,0.23646408839779004,0.1294349265902212
206,10353.625974999999,0.45116999999845575,0.12362838940401516,0.23867403314917124,0.14183351923537757
207,10354.076659999999,0.45020000000113214,0.1204764762141392,0.23867403314917124,0.1630483630979174
208,10354.527345,0.45117000000027474,0.1213500388743919,0.23867403314917124,0.1887295236258512
209,10354.97803,0.45019999999931315,0.12509928026985423,0.23867403314917124,0.20471978467444724
210,10355.428715,0.45117000000027474,0.12742083507683225,0.24309392265193366,0.209874472236142
211,10355.879395,0.45018999999956577,0.12644346479720708,0.2497237569060773,0.2136038521443157
212,10356.330075,0.45117000000027474,0.12773271895165933,0.2475138121546961,0.2148740072562154
213,10356.78076,0.45019999999931315,0.12981770269687687,0.2441988950276243,0.2170325361115181
214,10357.230954999999,0.45019000000138476,0.1293471540626981,0.2486187845303867,0.22755175974611855
215,10357.68115,0.45019999999931315,0.13144744825558818,0.2486187845303867,0.24054776619933288
216,10358.13135,0.45019999999931315,0.13717795121222998,0.23977900552486187,0.24059697192256113
217,10358.582035,0.45117000000027474,0.13685714568975788,0.23701657458563524,0.22390092888353186
218,10359.032715,0.45018999999956577,0.1313185266531825,0.24033149171270707,0.19722447831781914
219,10359.482909999999,0.45020000000113214,0.12487244363040476,0.24530386740331486,0.1768309338696159
220,10359.933105,0.45018999999956577,0.11941638163114464,0.2497237569060773,0.1707479329809664
221,10360.3833,0.45019999999931315,0.1210251863298129,0.2436464088397789,0.16757675494568405
222,10360.833009999998,0.44922000000042317,0.12545782914836598,0.23591160220994467,0.16333256987212583
223,10361.282715,0.45018999999956577,0.1282274315260729,0.23867403314917124,0.16216847123982947
224,10361.732909999999,0.45020000000113214,0.13334950149881553,0.2441988950276243,0.15841187147844982
225,10362.183105,0.45018999999956577,0.14350452173716494,0.2439226519337017,0.14575450240995652
226,10362.6333,0.45019999999931315,0.15491816107230985,0.24171270718232046,0.143735856936604
227,10363.083009999998,0.44922000000042317,0.16361356832541107,0.24364640883977887,0.16399550020793663
228,10363.532715,0.45018999999956577,0.17073616499192212,0.2480662983425413,0.18310164471503612
229,10363.982909999999,0.45020000000113214,0.18044611874789698,0.2464088397790055,0.1913712722523719
230,10364.43262,0.44922000000042317,0.19058035139304524,0.24198895027624306,0.18960179155586737
231,10364.882325,0.45018999999956577,0.1981703937298021,0.23867403314917124,0.17908019305594627
232,10365.332030000001,0.44922000000042317,0.19873212815902205,0.23867403314917124,0.1722584099765021
233,10365.78174,0.45019999999931315,0.19365689490591192,0.24419889502762426,0.1755441831066747
234,10366.231445000001,0.4492100000006758,0.19270922442737454,0.2497237569060773,0.1855484462258548
235,10366.68115,0.45019999999931315,0.19947340059858798,0.2497237569060773,0.19381743985964062
236,10367.130860000001,0.44922000000042317,0.20544993812905604,0.2486187845303867,0.19676972764141165
237,10367.58008,0.44922000000042317,0.20307428880741107,0.2475138121546961,0.19549170756751452
238,10368.0293,0.4492199999986042,0.192120559488827,0.2464088397790055,0.1894353263127464
239,10368.479005000001,0.45019000000138476,0.17630679780970004,0.2497237569060773,0.18650925916904715
240,10368.92871,0.4492199999986042,0.1619431116090271,0.2560773480662983,0.18491265813234142
241,10369.377929999999,0.44922000000042317,0.15543515057154783,0.25718232044198885,0.18369426660943733
242,10369.827150000001,0.44922000000042317,0.1512074834033627,0.25635359116022094,0.19082047360717974
243,10370.27637,0.44922000000042317,0.14104127089978885,0.2604972375690608,0.20410204229050283
244,10370.72559,0.4492199999986042,0.130907143832469,0.26132596685082876,0.2185927182999916
245,10371.174804999999,0.4492100000006758,0.12243504394195776,0.26132596685082876,0.22096500872453625
246,10371.62402,0.44922000000042317,0.117789026261049,0.2604972375690608,0.2080865984971334
247,10372.073240000002,0.44922000000042317,0.12013963166071187,0.25414364640883974,0.19256720986890427
248,10372.521970000002,0.4482399999997142,0.1245787326669774,0.2508287292817679,0.19115522358468628
249,10372.9707,0.4492199999986042,0.12800780031073064,0.25303867403314906,0.19207598520507713
250,10373.41992,0.44922000000042317,0.1328546674877275,0.2519337016574585,0.17482930329228719
251,10373.869139999999,0.44922000000042317,0.13850787790588204,0.2475138121546961,0.1530707076308902
252,10374.317869999999,0.4482399999997142,0.13752016593021987,0.2486187845303867,0.13484363437537952
253,10374.766599999999,0.44922000000042317,0.1291418602006971,0.2519337016574585,0.11292817911548543
254,10375.215820000001,0.44922000000042317,0.1186460818485224,0.2541436464088398,0.0886485569004232
255,10375.664550000001,0.4482399999997142,0.11084357078505308,0.2558011049723756,0.0759224936906085
256,10376.113280000001,0.44922000000042317,0.10989856917983806,0.2558011049723756,0.07939483755233377
257,10376.562010000001,0.4482399999997142,0.11426570706737835,0.2541436464088398,0.09325993864496308
258,10377.010255000001,0.4482499999994616,0.118740670321911,0.2519337016574585,0.110538342710266
259,10377.458985000001,0.4492100000006758,0.1189228240016847,0.2560773480662983,0.12358263766124228
260,10377.907715000001,0.4482499999994616,0.1194366892699518,0.2588397790055248,0.1269283127295237
261,10378.35596,0.4482399999997142,0.12370275670459235,0.25359116022099437,0.11984412762158733
262,10378.80469,0.44922000000042317,0.12743526126220106,0.2497237569060773,0.11349523701890374
263,10379.253420000001,0.4482399999997142,0.13064738864758424,0.2475138121546961,0.11805195176269265
264,10379.701659999999,0.4482399999997142,0.13489190346233854,0.24198895027624306,0.12816339489640655
265,10380.1499,0.4482399999997142,0.13642075429507833,0.24198895027624306,0.1376926129577111
266,10380.598145,0.44825000000128057,0.13754271195654755,0.2453038674033149,0.14606643762005772
267,10381.04639,0.4482399999997142,0.13925559970981963,0.2486187845303867,0.15223639222622454
268,10381.494630000001,0.4482399999997142,0.14158417429185086,0.2519337016574585,0.16162724601551987
269,10381.942869999999,0.4482399999997142,0.1510353705802372,0.24530386740331486,0.17667266474180704
270,10382.39111,0.4482399999997142,0.16090315407664485,0.23977900552486184,0.1905792292647935
271,10382.839355,0.44825000000128057,0.16791171968305976,0.23977900552486184,0.20050986444077806
272,10383.2876,0.4482399999997142,0.1755899637508589,0.23867403314917124,0.20455581402293543
273,10383.735349999999,0.44725999999900523,0.17942490021901192,0.24088397790055247,0.19820374310255523
274,10384.183105,0.44825000000128057,0.18439378164673337,0.24088397790055247,0.189818481825913
275,10384.63135,0.4482399999997142,0.1946225190358225,0.23646408839779004,0.195636327913003
276,10385.079099999999,0.44725999999900523,0.20277501472923154,0.23646408839779004,0.20682380633103156
277,10385.526855,0.44825000000128057,0.21006169996757157,0.23867403314917124,0.20655129916792925
278,10385.9751,0.4482399999997142,0.22231461459998622,0.23646408839779004,0.2081522493109919
279,10386.422849999999,0.44725999999900523,0.23437452073514953,0.2353591160220994,0.22793500136945893
280,10386.870605,0.44825000000128057,0.24232150903346733,0.2375690607734806,0.2586087935658876
281,10387.318360000001,0.44725999999900523,0.25342785108572685,0.2353591160220994,0.2849567489133771
282,10387.765625,0.4472700000005716,0.2645082607225656,0.2320441988950276,0.30394522062504803
283,10388.213380000001,0.4482399999997142,0.26627972064610145,0.2320441988950276,0.3189645088522637
284,10388.661135,0.4472700000005716,0.27460735437221806,0.22569060773480654,0.3266952732778719
285,10389.108400000001,0.44725999999900523,0.2957805012540343,0.2193370165745855,0.3279158023100406
286,10389.55615,0.4482399999997142,0.3326989908380198,0.21160220994475124,0.325436688105045
287,10390.003905,0.4472700000005716,0.362922566628775,0.20497237569060758,0.317817668228187
288,10390.45117,0.4472600000008242,0.3727769653607863,0.20524861878453035,0.3154981378177851
289,10390.898435,0.4472699999987526,0.3828071207750956,0.2016574585635359,0.32506076293455055
290,10391.345705,0.4472700000005716,0.40002784923225204,0.19309392265193365,0.33061110652819264
291,10391.79297,0.4472600000008242,0.4222916796872501,0.18480662983425417,0.3249699857111815
292,10392.240235000001,0.4472699999987526,0.4303569472942179,0.18563535911602214,0.31868059726767506
293,10392.6875,0.4472600000008242,0.42448295510495304,0.19088397790055245,0.3220136205159694
294,10393.134764999999,0.4472699999987526,0.41756379808777877,0.1955801104972375,0.3353875826849569
295,10393.58203,0.4472600000008242,0.41294390126981484,0.1999999999999999,0.34746881285914444
296,10394.028805,0.44628999999986263,0.4105201657087848,0.20165745856353576,0.34990087429409383
297,10394.475585,0.4472700000005716,0.4165914691527051,0.19834254143646396,0.34277817531457777
298,10394.922849999999,0.44725999999900523,0.4182992681974373,0.1939226519337015,0.32830364818068625
299,10395.369625,0.44628999999986263,0.3979301068619214,0.1975138121546961,0.3053087790946213
300,10395.816405,0.4472700000005716,0.3750535623750202,0.20303867403314912,0.27435506506466634
301,10396.26367,0.4472600000008242,0.3542629507934709,0.2082872928176794,0.2553121340059905
302,10396.710445,0.44628999999986263,0.32588126796247174,0.21657458563535906,0.26287369926993054
303,10397.157224999999,0.4472699999987526,0.2940582652873296,0.22513812154696133,0.27089042668614716
304,10397.604005,0.44628999999986263,0.2655156905617907,0.230939226519337,0.25393442272102246
305,10398.05078,0.4472600000008242,0.24014726554863425,0.23370165745856344,0.22587989372570771
306,10398.497555,0.44628999999986263,0.21517263930309957,0.2395027624309391,0.2039237516205961
307,10398.943845,0.44628999999986263,0.19204393899755107,0.2488950276243093,0.18955853407034975
308,10399.390625,0.4472700000005716,0.17533446878662998,0.2519337016574585,0.18715069821513536
309,10399.837405,0.44628999999986263,0.16605453619313457,0.2464088397790055,0.1920594592193362
310,10400.283695,0.44628999999986263,0.15444807331411697,0.24696132596685075,0.18764860012000678
311,10400.729985,0.44628999999986263,0.14128076326201866,0.25441988950276234,0.175076384908188
312,10401.17627,0.44628000000011525,0.13183559104564507,0.26022099447513813,0.1646055082028527
313,10401.622555,0.44628999999986263,0.13036268285916222,0.25386740331491714,0.15682875657106404
314,10402.068845,0.44628999999986263,0.1303203873946242,0.2486187845303867,0.15352051247672505
315,10402.515135,0.44628999999986263,0.1307664255085493,0.24530386740331486,0.1557529617271598
316,10402.961425,0.44628999999986263,0.13443382326588477,0.23867403314917124,0.16310713835118618
317,10403.407715,0.44628999999986263,0.13628756493084207,0.24198895027624306,0.17968463842618712
318,10403.854005,0.44628999999986263,0.1385821526846281,0.2475138121546961,0.21242832854972749
319,10404.300295000001,0.4462900000016816,0.14204121695428712,0.2497237569060773,0.2556085969055713
320,10404.746585,0.44628999999986263,0.14747911909161351,0.2475138121546961,0.2834428225392953
321,10405.192385,0.44530999999915366,0.15294377624604893,0.2453038674033149,0.2871886857179417
