Boundary,,11100,,10900,,10700,,10500,,10300,,10100,,9900,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
6509.097089697676,-0.14636137560660245,2906.975733534884,691.0318001108715,3046.0049788604656,1071.8190883123318,3033.3659565581397,1349.7306135878855,3020.7269342558143,1602.3640942587892,3058.644001162791,1868.2244587344514,3260.8683580000006,2148.63439539535,3286.1464026046515,2414.347794495403
0.0006039999998392886,0.0006040000000666623,2616.2782205813955,738.2076856811798,2616.2782205813955,1092.100310146296,2527.805064465116,1343.8519985635482,2692.112354395349,1598.54299449297,2565.7221313720934,1774.0196529694433,3033.3659565581397,2095.4329294250947,3197.6732464883726,2425.95805916847
0.0006039999998392886,5396.863127093022,2477.248975255814,825.0642226657658,2426.692886046512,1140.4519187214712,2439.3319083488377,1342.8232409342888,2464.6099529534886,1570.6195731273663,2401.414841441861,1759.470080784208,2654.1952874883723,2002.5508120405632,3134.4781349767445,2501.057366104382
7583.413985395349,5396.569196341808,2312.9416853255816,936.9048735037863,2211.829506906977,1226.4266634524072,2022.244172372093,1514.9196957717688,2300.302663023256,1568.7090232444564,2300.302663023256,1783.5724023839914,2477.248975255814,1987.8542744797194,3109.2000903720937,2614.5146360740946
,,2060.16123927907,1035.077744410222,1984.3271054651163,1350.171509714711,1946.41003855814,1627.7891042390481,2161.2734176976746,1630.287515624392,2237.1075515116286,1858.671709319903,2439.3319083488377,2037.969467562196,3248.2293356976743,2679.326366717415
,,1769.4637263255818,1145.448741492158,1769.4637263255818,1423.507232143321,1946.41003855814,1754.1793272623038,2085.439283883721,1743.1569240916713,2224.4685292093022,1959.6369223628992,2489.88799755814,2190.225596692537,3374.6195587209304,2769.269176589779
,,1504.0442579767441,1256.1136693253113,1731.5466594186046,1511.5394921327745,1959.0490608604655,1880.7165156611684,2085.439283883721,1869.547147114927,2275.024618418605,2086.615006888589,2565.7221313720934,2405.970768085722,3488.370759441861,2934.899154900487
,,1415.5711018604652,1356.1970901146567,1744.18568172093,1574.881569020011,1996.9661277674422,2020.186657113575,2110.7173284883725,1996.2313008894,2388.7758191395355,2302.8010744085996,2666.8343097906977,2609.3708479277984,3526.2878263488374,3011.1741848412657
,,1402.9320795581393,1457.162303157653,1845.2978601395348,1816.1987157690644,2072.8002615813957,2210.6537839021094,2161.2734176976746,2173.7654746243916,2477.248975255814,2543.971255782045,2793.224532813954,2850.981925428069,3614.7609824651163,3138.5931654937804
,,1415.5711018604652,1596.338513858843,1857.9368824418607,1980.6529710749057,2123.356350790698,2324.992846125474,2275.024618418605,2415.229586749054,2565.7221313720934,2721.946325643862,2970.1708450465117,3105.8198867330984,3627.4000047674426,3416.798621520552
,,1466.1271910697678,1710.6775760822063,1857.9368824418607,1980.6529710749057,2211.829506906977,2540.8849828942675,2376.136796837209,2618.6296665911304,2628.9172428837214,2861.710397847486,3083.922045767442,3258.810842741482,3627.4000047674426,3530.5498222414826
,,1541.9613248837209,1812.671546754462,2009.6051500697677,2386.8652692566257,2300.302663023256,2744.1380973607356,2489.88799755814,2834.815734111141,2730.029421302326,3027.1934107825846,3185.034224186047,3310.5426549556523,3880.180450813954,3735.71348659086
,,1592.5174140930235,1914.3715866754999,2186.5514623023255,2780.7324758872364,2363.497774534884,2782.7899911457544,2591.0001759767447,3025.576791650892,2906.975733534884,3231.475282878313,3185.034224186047,3209.430476537047,3905.4584954186057,3622.2562166211465
,,1605.1564363953494,2116.742908888318,2325.580707627907,3022.490518763115,2489.88799755814,3062.3181355530005,2704.7513766976745,3191.206769961602,2970.1708450465117,3333.32228817496,3147.11715727907,2968.8481566660357,3816.985339302326,3330.5299460383994
,,1668.351547906977,2243.867958789616,2502.5270198604653,3277.328480068144,2679.4733320930236,3329.9420845359664,2818.5025774186047,3306.280659063007,3121.839112674419,3562.588274124121,3235.5903133953498,2931.959847388318,3804.3463170000005,3254.5488468488375
,,1794.7417709302326,2346.449790964305,2591.0001759767447,3417.386483022985,2869.0586666279078,3597.5660335189295,2894.3367112325586,3458.830718944565,3147.11715727907,3651.355360991617,3336.702491813954,3084.803838021093,3892.8194731162794,3167.104448361818
,,1870.5759047441861,2498.999850845863,2692.112354395349,3582.8694959580853,2957.5318227441867,3788.180125683072,2982.8098673488375,3598.888721899405,3235.5903133953498,3804.0523862487826,3349.3415141162795,3249.2580933269337,3943.375562325582,3041.302086840995
,,1921.1319939534887,2625.977935371552,2767.9464882093025,3735.419555839643,3008.0879119534884,3940.4362548134122,3046.0049788604656,3726.0137718007027,3387.258581023256,4020.6793498956195,3324.0634695116287,3362.7153632966474,3956.0145846279074,2952.9758961003254
,,2022.244172372093,2778.821926004327,2843.780622023256,4001.720816442131,3071.2830234651165,4067.561304714711,3071.2830234651165,3827.419880970524,3412.5366256279067,4122.085459065442,3361.980536418605,3489.546482446728,3956.0145846279074,2674.9174054491623
,,2186.5514623023255,3033.5129219337477,2869.0586666279078,4065.209858704976,3185.034224186047,4245.830305327745,3109.2000903720937,3916.3339332136293,3513.648804046512,4173.81727127961,3463.09271483721,3743.5026514981073,3892.8194731162794,2547.7923555478646
,,2300.302663023256,3300.255078663061,2944.892800441861,4230.398940888859,3286.1464026046515,4512.425496681449,3260.8683580000006,4031.84871844186,3791.707294697675,4366.63584407788,3551.5658709534882,3946.7557659645754,3804.3463170000005,2445.651419500001
,,2363.497774534884,3402.1020839597077,3020.7269342558143,4370.30997846809,3336.702491813954,4563.569447393185,3298.785424906978,4146.040815289616,3892.8194731162794,4468.923745501353,3690.5951162790698,4049.484563514873,3703.234138581396,2419.197651890482
,,2553.083109069768,3619.169943733369,3109.2000903720937,4662.036249050839,3538.9268486511637,4553.281871100595,3425.175647930233,4286.539714371283,4196.156008372093,4497.728959120605,3816.985339302326,4126.7883510849115,3640.039027069768,2418.4628250124397
,,2641.556265186047,3809.784035897512,3159.7561795813963,4738.458244367225,3703.234138581396,4757.416777820713,3614.7609824651163,4415.134418028664,4322.546231395349,4410.72545676041,3905.4584954186057,4203.6512425281235,3463.09271483721,2403.7662874515963
,,2704.7513766976745,4113.855398031369,3324.0634695116287,4803.563905761764,3880.180450813954,4810.030382288535,3741.1512054883724,4580.911361714981,4271.990142186047,4144.71812690914,4031.848718441861,4192.481873981882,,
,,2742.6684436046517,4480.827940925635,3450.453692534884,4994.618894052731,4170.877963767442,4965.078853555436,3779.0682723953496,4631.908347051109,4309.907209093024,3955.573688501082,4095.043829953489,3978.3533217203894,,
,,2767.9464882093025,4620.151117002433,3602.1219601627918,5160.689768490265,4600.6047220465125,4957.436654023797,3968.653606930233,4697.307939196863,4309.907209093024,3715.432264756896,4107.682852255814,3675.163751840184,,
,,2869.0586666279078,4823.551196844511,3867.5414285116285,5226.97115288967,4790.190056581396,4555.192420983504,4132.960896860465,4749.774578289075,4297.268186790698,3588.8950763580324,4107.682852255814,3510.8564619099525,,
,,2957.5318227441867,4938.3311551947,4183.516986069768,5281.201376489183,4916.580279604652,4278.603584088427,4271.990142186047,4700.835108211466,4309.907209093024,3462.651818710384,4158.238941465116,3359.7760557844786,,
,,3033.3659565581397,5065.603170471606,4423.658409813955,5296.632740928069,4979.775391116279,3761.1384965711204,4436.297432116279,4626.911524280422,4347.824276,3324.0634695116287,4183.516986069768,3119.9285627915087,,
,,5346.307037883722,5218.888057231206,4625.882766651163,5286.345164635479,5030.331480325583,3521.5849343293685,4562.687655139536,4451.434865803948,4398.380365209303,3046.5928403628986,4208.795030674419,2791.607913682262,,
,,5384.224104790699,4903.3533957998925,4903.941257302326,5276.939380596538,5346.307037883722,2880.668931300974,4663.799833558141,4161.913075855327,4474.214499023256,2718.8600527560848,4297.268186790698,2514.578180660358,,
,,5409.50214939535,4638.227858202272,5080.887569534884,5051.494494413197,5409.50214939535,2704.4574459464584,4676.438855860465,3833.44546137047,4512.131565930233,2605.5497481619805,4373.102320604651,2313.2356160767986,,
,,5422.1411716976745,4385.594377531369,5169.360725651163,4825.020850600596,5472.697260906977,2123.797246917524,4689.077878162791,3593.4510030018937,4600.6047220465125,2467.5492604656574,4385.7413429069775,2186.992358429152,,
,,5422.1411716976745,4170.730998391834,5232.555837162791,4497.141097618172,5485.3362832093035,1542.549186386156,4689.077878162791,3467.0607799786367,4676.438855860465,2329.401807393727,4385.7413429069775,2010.0460461965938,,
,,5447.419216302326,3956.161550003516,5245.194859465118,4118.117393924013,5485.3362832093035,1352.9638518512722,4689.077878162791,3302.7534900484043,4752.2729896744195,2077.5031536008664,4322.546231395349,1870.2819739929703,,
,,5535.892372418605,3691.7708392839377,5270.472904069768,3852.9918563263927,5156.721703348838,1172.1964398528946,4815.468101186047,3038.8036754556524,4701.716900465117,1836.7738683542468,4259.351119883722,1844.2691025102765,,
,,5674.921617744187,3465.8850569737706,5321.02899327907,3638.7163386892917,4866.02419039535,1194.0942808185516,4891.302235000001,3001.768400802326,4486.853521325582,1682.607189340996,4107.682852255814,1817.2274733983247,,
,,5877.145974581396,3215.4560569369933,5472.697260906977,3286.587298731477,4638.521788953489,1216.7269486622506,5106.165614139536,2688.29125462953,4297.268186790698,1642.4856417998928,3981.292629232559,1878.952931153868,,
,,5927.702063790699,3127.5707623231483,5674.921617744187,2821.2949195551664,4234.0730752790705,1224.6630789451058,5156.721703348838,2423.4596477831274,3981.292629232559,1714.6456412236355,3829.6243616046513,1990.9405473674967,,
,,5978.258153000001,2963.85133389535,5700.199662348838,2771.0327610970808,3779.0682723953496,1295.206459237156,5156.721703348838,2208.5962686435923,3703.234138581396,1799.8855590765286,3703.234138581396,2090.5830720300164,,
,,6117.287398325582,2598.936306259601,5712.838684651164,2505.7602581238516,3501.0097817441865,1317.251265578422,5093.52659183721,1980.3590403236897,3513.648804046512,1873.5152122563552,3488.370759441861,2138.6407498539756,,
,,6205.760554441862,2410.3797293539765,5839.228907674419,2064.864131298541,3450.453692534884,1329.3024263783134,5068.248547232559,1676.7285743166592,,,,,,
,,6420.623933581396,2185.3757392974594,5978.258153000001,1788.422259779071,3260.8683580000006,1339.7369680465124,5030.331480325583,1562.536477468903,,,,,,
,,6584.931223511629,2035.6180215524626,6003.5361976046515,1573.852811390753,,,4941.858324209304,1498.3126083280165,,,,,,
,,6938.823847976745,1761.6745614183358,6066.7313091162805,1410.2803483385626,,,4790.190056581396,1521.827068425366,,,,,,
,,7128.409182511629,1523.7376183082768,6142.565442930233,1310.0499621736092,,,4689.077878162791,1508.012323118173,,,,,,
,,7267.438427837211,1184.1006352771785,6357.428822069768,1274.6313066519758,,,4562.687655139536,1455.9865801527865,,,,,,
,,6584.931223511629,114.4866315989741,6420.623933581396,1250.088088925366,,,4044.4877407441863,1500.5170889621425,,,,,,
,,6458.541000488372,188.85111165684316,6622.848290418606,987.0200665862646,,,3677.9560939767453,1559.4502045811253,,,,,,
,,6294.23371055814,275.41371789021264,6723.96046883721,785.971432753923,,,3475.7317371395347,1582.3768031760417,,,,,,
,,6104.648376023256,361.68239337236514,6723.96046883721,722.7763212422949,,,3235.5903133953498,1617.5015279464585,,,,,,
,,5788.672818465117,484.39848200540996,6635.487312720931,671.1914744037333,,,,,,,,,,
,,5409.50214939535,606.3797437604126,6584.931223511629,657.9645905989742,,,,,,,,,,
,,5118.804636441861,691.4726962376974,6433.262955883722,656.201006091673,,,,,,,,,,
,,4916.580279604652,625.9261387163344,6319.511755162792,705.4344069204994,,,,,,,,,,
,,4676.438855860465,597.855751975123,6142.565442930233,829.767114685237,,,,,,,,,,
,,4499.492543627908,595.7982367166048,5889.784996883722,940.5790078939986,,,,,,,,,,
,,4145.599919162792,629.600273106545,5637.0045508372095,1013.473834195783,,,,,,,,,,
,,3728.512183186047,687.9455272230944,5371.585082488373,947.1924497963778,,,,,,,,,,
,,3425.175647930233,734.9744474177942,5308.389970976745,933.8186006160101,,,,,,,,,,
,,,,5194.638770255815,932.4959122355342,,,,,,,,,,
,,,,5042.970502627908,981.288416937535,,,,,,,,,,
,,,,4777.55103427907,978.2021440497576,,,,,,,,,,
,,,,4651.160811255814,964.0934679913478,,,,,,,,,,
,,,,4322.546231395349,960.2723682255285,,,,,,,,,,
,,,,3690.5951162790698,1028.7582332590598,,,,,,,,,,
,,,,3463.09271483721,1051.3909011027592,,,,,,,,,,
,,,,3273.507380302326,1061.8254427709578,,,,,,,,,,
